2.000000000000000111e-01,8.059576150028169295e+00,5.585509255270478661e+02
5.000000000000000000e-01,7.253839257134988117e+00,5.290763271825886704e+02
1.000000000000000000e+00,5.807597901724712131e+00,4.521009184702193124e+02
1.500000000000000000e+00,3.293974155075516386e+00,3.732184768517348630e+02
2.000000000000000000e+00,3.262763257767453684e-01,3.037720277431756699e+02
2.500000000000000000e+00,-3.000422859841906487e+00,2.462873592531371401e+02
