-0.027367,0.021726,0.098473,
-0.026898,0.021556,0.098473,
-0.025503,0.021053,0.098473,
-0.023218,0.020234,0.098473,
-0.020104,0.019118,0.098473,
-0.016245,0.017725,0.098473,
-0.011748,0.016045,0.098473,
-0.006831,0.014044,0.098473,
-0.001699,0.011688,0.098473,
0.003429,0.008937,0.098473,
0.008316,0.005745,0.098473,
0.012783,0.002149,0.098473,
0.016788,-0.001648,0.098473,
0.020276,-0.005467,0.098473,
0.023178,-0.009165,0.098473,
0.025438,-0.012605,0.098473,
0.027021,-0.015661,0.098473,
0.027975,-0.018142,0.098473,
0.028117,-0.020163,0.098473,
0.027391,-0.021696,0.098473,
0.025948,-0.022606,0.098473,
0.023929,-0.022811,0.098473,
0.021325,-0.022343,0.098473,
0.018040,-0.021400,0.098473,
0.014252,-0.019901,0.098473,
0.010086,-0.017856,0.098473,
0.005676,-0.015285,0.098473,
0.001167,-0.012225,0.098473,
-0.003265,-0.008688,0.098473,
-0.007422,-0.004670,0.098473,
-0.011236,-0.000336,0.098473,
-0.014702,0.004068,0.098473,
-0.017808,0.008307,0.098473,
-0.020549,0.012160,0.098473,
-0.022926,0.015468,0.098473,
-0.024851,0.018130,0.098473,
-0.026264,0.020078,0.098473,
-0.027126,0.021266,0.098473,
-0.027367,0.021726,0.098473,
