-0.003059,0.009081,0.373888,
-0.003007,0.008961,0.373888,
-0.002853,0.008603,0.373888,
-0.002600,0.008018,0.373888,
-0.002255,0.007221,0.373888,
-0.001829,0.006234,0.373888,
-0.001336,0.005082,0.373888,
-0.000796,0.003795,0.373888,
-0.000232,0.002405,0.373888,
0.000333,0.000947,0.373888,
0.000873,-0.000541,0.373888,
0.001370,-0.002022,0.373888,
0.001818,-0.003451,0.373888,
0.002210,-0.004788,0.373888,
0.002539,-0.005995,0.373888,
0.002799,-0.007039,0.373888,
0.002984,-0.007890,0.373888,
0.003099,-0.008522,0.373888,
0.003126,-0.008922,0.373888,
0.003061,-0.009080,0.373888,
0.002916,-0.008990,0.373888,
0.002703,-0.008651,0.373888,
0.002423,-0.008074,0.373888,
0.002066,-0.007281,0.373888,
0.001651,-0.006290,0.373888,
0.001192,-0.005127,0.373888,
0.000704,-0.003823,0.373888,
0.000201,-0.002414,0.373888,
-0.000296,-0.000934,0.373888,
-0.000766,0.000577,0.373888,
-0.001202,0.002077,0.373888,
-0.001599,0.003522,0.373888,
-0.001958,0.004870,0.373888,
-0.002275,0.006080,0.373888,
-0.002549,0.007120,0.373888,
-0.002769,0.007959,0.373888,
-0.002931,0.008576,0.373888,
-0.003030,0.008953,0.373888,
-0.003059,0.009081,0.373888,
