-0.016676,0.036891,0.277367,
-0.016358,0.036433,0.277367,
-0.015411,0.035071,0.277367,
-0.013857,0.032844,0.277367,
-0.011739,0.029808,0.277367,
-0.009118,0.026040,0.277367,
-0.006087,0.021617,0.277367,
-0.002803,0.016636,0.277367,
0.000579,0.011205,0.277367,
0.003897,0.005440,0.277367,
0.006970,-0.000540,0.277367,
0.009677,-0.006585,0.277367,
0.012016,-0.012493,0.277367,
0.013975,-0.018077,0.277367,
0.015524,-0.023174,0.277367,
0.016644,-0.027633,0.277367,
0.017329,-0.031323,0.277367,
0.017643,-0.034111,0.277367,
0.017441,-0.035980,0.277367,
0.016698,-0.036881,0.277367,
0.015537,-0.036765,0.277367,
0.014057,-0.035624,0.277367,
0.012250,-0.033497,0.277367,
0.010020,-0.030500,0.277367,
0.007504,-0.026678,0.277367,
0.004790,-0.022123,0.277367,
0.001973,-0.016950,0.277367,
-0.000850,-0.011288,0.277367,
-0.003553,-0.005271,0.277367,
-0.005991,0.000968,0.277367,
-0.008136,0.007241,0.277367,
-0.010021,0.013331,0.277367,
-0.011670,0.019038,0.277367,
-0.013114,0.024170,0.277367,
-0.014364,0.028577,0.277367,
-0.015375,0.032132,0.277367,
-0.016117,0.034741,0.277367,
-0.016569,0.036335,0.277367,
-0.016676,0.036891,0.277367,
