-0.014064,0.034834,0.310986,
-0.013789,0.034396,0.310986,
-0.012969,0.033093,0.310986,
-0.011624,0.030961,0.310986,
-0.009791,0.028058,0.310986,
-0.007523,0.024454,0.310986,
-0.004901,0.020230,0.310986,
-0.002064,0.015483,0.310986,
0.000850,0.010317,0.310986,
0.003696,0.004846,0.310986,
0.006314,-0.000811,0.310986,
0.008596,-0.006511,0.310986,
0.010548,-0.012070,0.310986,
0.012164,-0.017314,0.310986,
0.013422,-0.022091,0.310986,
0.014310,-0.026262,0.310986,
0.014823,-0.029706,0.310986,
0.015027,-0.032299,0.310986,
0.014788,-0.034021,0.310986,
0.014085,-0.034826,0.310986,
0.013028,-0.034673,0.310986,
0.011711,-0.033555,0.310986,
0.010126,-0.031510,0.310986,
0.008180,-0.028641,0.310986,
0.006000,-0.024997,0.310986,
0.003662,-0.020668,0.310986,
0.001249,-0.015763,0.310986,
-0.001153,-0.010408,0.310986,
-0.003434,-0.004729,0.310986,
-0.005464,0.001143,0.310986,
-0.007226,0.007032,0.310986,
-0.008755,0.012745,0.310986,
-0.010078,0.018093,0.310986,
-0.011230,0.022903,0.310986,
-0.012227,0.027036,0.310986,
-0.013033,0.030371,0.310986,
-0.013625,0.032819,0.310986,
-0.013985,0.034315,0.310986,
-0.014064,0.034834,0.310986,
