-0.024900,0.014825,0.074029,
-0.024478,0.014767,0.074029,
-0.023224,0.014596,0.074029,
-0.021170,0.014321,0.074029,
-0.018372,0.013947,0.074029,
-0.014903,0.013476,0.074029,
-0.010848,0.012875,0.074029,
-0.006408,0.012067,0.074029,
-0.001766,0.010970,0.074029,
0.002882,0.009492,0.074029,
0.007324,0.007532,0.074029,
0.011397,0.005081,0.074029,
0.015060,0.002322,0.074029,
0.018260,-0.000584,0.074029,
0.020932,-0.003515,0.074029,
0.023023,-0.006350,0.074029,
0.024499,-0.008972,0.074029,
0.025400,-0.011178,0.074029,
0.025559,-0.013125,0.074029,
0.024921,-0.014790,0.074029,
0.023623,-0.016018,0.074029,
0.021805,-0.016694,0.074029,
0.019453,-0.016851,0.074029,
0.016484,-0.016704,0.074029,
0.013057,-0.016135,0.074029,
0.009284,-0.015124,0.074029,
0.005287,-0.013662,0.074029,
0.001195,-0.011749,0.074029,
-0.002834,-0.009354,0.074029,
-0.006621,-0.006420,0.074029,
-0.010105,-0.003090,0.074029,
-0.013278,0.000401,0.074029,
-0.016123,0.003828,0.074029,
-0.018634,0.006973,0.074029,
-0.020816,0.009680,0.074029,
-0.022585,0.011859,0.074029,
-0.023883,0.013455,0.074029,
-0.024675,0.014428,0.074029,
-0.024900,0.014825,0.074029,
