-0.008601,0.025002,0.365165,
-0.008421,0.024684,0.365165,
-0.007883,0.023738,0.365165,
-0.007002,0.022191,0.365165,
-0.005801,0.020085,0.365165,
-0.004315,0.017473,0.365165,
-0.002596,0.014419,0.365165,
-0.000739,0.010994,0.365165,
0.001157,0.007273,0.365165,
0.002987,0.003341,0.365165,
0.004638,-0.000717,0.365165,
0.006036,-0.004798,0.365165,
0.007195,-0.008774,0.365165,
0.008121,-0.012521,0.365165,
0.008805,-0.015933,0.365165,
0.009246,-0.018909,0.365165,
0.009447,-0.021363,0.365165,
0.009462,-0.023209,0.365165,
0.009191,-0.024430,0.365165,
0.008617,-0.024997,0.365165,
0.007821,-0.024878,0.365165,
0.006877,-0.024066,0.365165,
0.005782,-0.022588,0.365165,
0.004461,-0.020518,0.365165,
0.003007,-0.017893,0.365165,
0.001477,-0.014778,0.365165,
-0.000075,-0.011253,0.365165,
-0.001589,-0.007409,0.365165,
-0.002989,-0.003337,0.365165,
-0.004183,0.000869,0.365165,
-0.005168,0.005084,0.365165,
-0.005981,0.009171,0.365165,
-0.006656,0.013000,0.365165,
-0.007225,0.016446,0.365165,
-0.007713,0.019408,0.365165,
-0.008108,0.021800,0.365165,
-0.008398,0.023557,0.365165,
-0.008574,0.024630,0.365165,
-0.008601,0.025002,0.365165,
