-0.013093,0.033918,0.325345,
-0.012835,0.033489,0.325345,
-0.012065,0.032213,0.325345,
-0.010804,0.030126,0.325345,
-0.009084,0.027283,0.325345,
-0.006956,0.023756,0.325345,
-0.004496,0.019624,0.325345,
-0.001835,0.014983,0.325345,
0.000897,0.009938,0.325345,
0.003562,0.004601,0.325345,
0.006007,-0.000911,0.325345,
0.008132,-0.006459,0.325345,
0.009943,-0.011863,0.325345,
0.011438,-0.016957,0.325345,
0.012594,-0.021594,0.325345,
0.013403,-0.025640,0.325345,
0.013863,-0.028975,0.325345,
0.014034,-0.031485,0.325345,
0.013791,-0.033144,0.325345,
0.013113,-0.033910,0.325345,
0.012104,-0.033744,0.325345,
0.010855,-0.032641,0.325345,
0.009358,-0.030635,0.325345,
0.007524,-0.027827,0.325345,
0.005474,-0.024266,0.325345,
0.003280,-0.020039,0.325345,
0.001021,-0.015255,0.325345,
-0.001224,-0.010037,0.325345,
-0.003348,-0.004509,0.325345,
-0.005230,0.001201,0.325345,
-0.006855,0.006924,0.325345,
-0.008258,0.012471,0.325345,
-0.009467,0.017664,0.325345,
-0.010517,0.022334,0.325345,
-0.011423,0.026346,0.325345,
-0.012157,0.029585,0.325345,
-0.012695,0.031962,0.325345,
-0.013023,0.033414,0.325345,
-0.013093,0.033918,0.325345,
