-0.025556,0.035100,0.170803,
-0.025101,0.034706,0.170803,
-0.023745,0.033536,0.170803,
-0.021525,0.031622,0.170803,
-0.018497,0.029011,0.170803,
-0.014750,0.025762,0.170803,
-0.010401,0.021921,0.170803,
-0.005667,0.017544,0.170803,
-0.000750,0.012695,0.170803,
0.004131,0.007444,0.170803,
0.008735,0.001862,0.170803,
0.012893,-0.003923,0.170803,
0.016575,-0.009685,0.170803,
0.019743,-0.015216,0.170803,
0.022338,-0.020340,0.170803,
0.024315,-0.024897,0.170803,
0.025650,-0.028745,0.170803,
0.026406,-0.031716,0.170803,
0.026397,-0.033843,0.170803,
0.025582,-0.035081,0.170803,
0.024111,-0.035344,0.170803,
0.022116,-0.034597,0.170803,
0.019587,-0.032881,0.170803,
0.016418,-0.030351,0.170803,
0.012788,-0.027007,0.170803,
0.008818,-0.022918,0.170803,
0.004640,-0.018173,0.170803,
0.000394,-0.012880,0.170803,
-0.003747,-0.007142,0.170803,
-0.007587,-0.001056,0.170803,
-0.011068,0.005173,0.170803,
-0.014202,0.011291,0.170803,
-0.016993,0.017059,0.170803,
-0.019455,0.022253,0.170803,
-0.021586,0.026707,0.170803,
-0.023312,0.030293,0.170803,
-0.024578,0.032920,0.170803,
-0.025349,0.034523,0.170803,
-0.025556,0.035100,0.170803,
