-0.019810,0.037703,0.238063,
-0.019441,0.037246,0.238063,
-0.018343,0.035887,0.238063,
-0.016544,0.033664,0.238063,
-0.014090,0.030634,0.238063,
-0.011054,0.026870,0.238063,
-0.007538,0.022442,0.238063,
-0.003724,0.017443,0.238063,
0.000216,0.011971,0.238063,
0.004096,0.006135,0.238063,
0.007716,0.000048,0.238063,
0.010933,-0.006141,0.238063,
0.013739,-0.012216,0.238063,
0.016114,-0.017979,0.238063,
0.018017,-0.023258,0.238063,
0.019424,-0.027893,0.238063,
0.020320,-0.031750,0.238063,
0.020772,-0.034678,0.238063,
0.020621,-0.036675,0.238063,
0.019834,-0.037690,0.238063,
0.018547,-0.037664,0.238063,
0.016872,-0.036582,0.238063,
0.014799,-0.034485,0.238063,
0.012226,-0.031503,0.238063,
0.009307,-0.027669,0.238063,
0.006141,-0.023075,0.238063,
0.002837,-0.017830,0.238063,
-0.000492,-0.012066,0.238063,
-0.003702,-0.005911,0.238063,
-0.006628,0.000505,0.238063,
-0.009235,0.006981,0.238063,
-0.011549,0.013286,0.238063,
-0.013588,0.019202,0.238063,
-0.015380,0.024523,0.238063,
-0.016931,0.029090,0.238063,
-0.018187,0.032773,0.238063,
-0.019109,0.035474,0.238063,
-0.019670,0.037123,0.238063,
-0.019810,0.037703,0.238063,
