-0.015311,0.035987,0.294945,
-0.015015,0.035537,0.294945,
-0.014135,0.034198,0.294945,
-0.012691,0.032008,0.294945,
-0.010723,0.029024,0.294945,
-0.008288,0.025321,0.294945,
-0.005472,0.020977,0.294945,
-0.002424,0.016090,0.294945,
0.000713,0.010769,0.294945,
0.003782,0.005128,0.294945,
0.006617,-0.000712,0.294945,
0.009101,-0.006605,0.294945,
0.011238,-0.012356,0.294945,
0.013019,-0.017786,0.294945,
0.014417,-0.022736,0.294945,
0.015417,-0.027062,0.294945,
0.016013,-0.030636,0.294945,
0.016271,-0.033332,0.294945,
0.016052,-0.035128,0.294945,
0.015332,-0.035978,0.294945,
0.014228,-0.035837,0.294945,
0.012836,-0.034699,0.294945,
0.011147,-0.032601,0.294945,
0.009067,-0.029653,0.294945,
0.006729,-0.025902,0.294945,
0.004214,-0.021441,0.294945,
0.001609,-0.016382,0.294945,
-0.000993,-0.010853,0.294945,
-0.003475,-0.004985,0.294945,
-0.005701,0.001089,0.294945,
-0.007647,0.007188,0.294945,
-0.009348,0.013105,0.294945,
-0.010829,0.018647,0.294945,
-0.012123,0.023630,0.294945,
-0.013242,0.027910,0.294945,
-0.014149,0.031365,0.294945,
-0.014813,0.033900,0.294945,
-0.015218,0.035448,0.294945,
-0.015311,0.035987,0.294945,
