-0.018156,0.037453,0.258370,
-0.017814,0.036993,0.258370,
-0.016795,0.035625,0.258370,
-0.015123,0.033387,0.258370,
-0.012844,0.030337,0.258370,
-0.010025,0.026549,0.258370,
-0.006762,0.022099,0.258370,
-0.003225,0.017082,0.258370,
0.000423,0.011602,0.258370,
0.004008,0.005773,0.258370,
0.007340,-0.000288,0.258370,
0.010288,-0.006430,0.258370,
0.012847,-0.012444,0.258370,
0.015000,-0.018138,0.258370,
0.016715,-0.023343,0.258370,
0.017968,-0.027904,0.258370,
0.018749,-0.031687,0.258370,
0.019127,-0.034552,0.258370,
0.018946,-0.036487,0.258370,
0.018179,-0.037442,0.258370,
0.016956,-0.037364,0.258370,
0.015382,-0.036242,0.258370,
0.013448,-0.034116,0.258370,
0.011054,-0.031108,0.258370,
0.008346,-0.027258,0.258370,
0.005418,-0.022661,0.258370,
0.002370,-0.017427,0.258370,
-0.000693,-0.011688,0.258370,
-0.003635,-0.005577,0.258370,
-0.006303,0.000775,0.258370,
-0.008665,0.007171,0.258370,
-0.010750,0.013389,0.258370,
-0.012582,0.019219,0.258370,
-0.014188,0.024461,0.258370,
-0.015579,0.028963,0.258370,
-0.016705,0.032594,0.258370,
-0.017531,0.035257,0.258370,
-0.018034,0.036884,0.258370,
-0.018156,0.037453,0.258370,
