-0.006036,0.017787,0.370572,
-0.005916,0.017558,0.370572,
-0.005557,0.016876,0.370572,
-0.004971,0.015762,0.370572,
-0.004171,0.014244,0.370572,
-0.003182,0.012364,0.370572,
-0.002037,0.010167,0.370572,
-0.000796,0.007705,0.370572,
0.000477,0.005037,0.370572,
0.001717,0.002223,0.370572,
0.002851,-0.000672,0.370572,
0.003832,-0.003574,0.370572,
0.004664,-0.006393,0.370572,
0.005347,-0.009045,0.370572,
0.005872,-0.011453,0.370572,
0.006235,-0.013549,0.370572,
0.006435,-0.015272,0.370572,
0.006502,-0.016563,0.370572,
0.006376,-0.017407,0.370572,
0.006045,-0.017784,0.370572,
0.005558,-0.017672,0.370572,
0.004959,-0.017070,0.370572,
0.004245,-0.015996,0.370572,
0.003376,-0.014499,0.370572,
0.002408,-0.012610,0.370572,
0.001378,-0.010376,0.370572,
0.000321,-0.007855,0.370572,
-0.000723,-0.005113,0.370572,
-0.001705,-0.002217,0.370572,
-0.002567,0.000766,0.370572,
-0.003302,0.003746,0.370572,
-0.003929,0.006631,0.370572,
-0.004463,0.009331,0.370572,
-0.004921,0.011759,0.370572,
-0.005314,0.013846,0.370572,
-0.005632,0.015532,0.370572,
-0.005865,0.016770,0.370572,
-0.006007,0.017526,0.370572,
-0.006036,0.017787,0.370572,
